index,Entity,Code,Year,Prevalence in Males,Prevalence in Females,Population (historical estimates),Continent
46613,South Korea,KOR,2015,0.957092438289,0.202890174003,50823087.0,Asia
46873,South Sudan,SSD,2015,0.964684007756,0.216626852485,10715657.0,Africa
47176,Spain,ESP,2015,0.830537329499,0.181241885566,46671919.0,Europe
47435,Sri Lanka,LKA,2015,0.987006894307,0.2199637227749999,20908024.0,Asia
47721,Sudan,SDN,2015,1.0524846061,0.238674059298,38902948.0,Africa
47980,Suriname,SUR,2015,0.979538833539,0.2167752100489999,559136.0,South America
48292,Sweden,SWE,2015,1.09195525303,0.279268897845,9764949.0,Europe
48551,Switzerland,CHE,2015,0.8483329581229999,0.182427702131,8296775.0,Europe
48810,Syria,SYR,2015,1.07708291784,0.240798865105,17997411.0,Asia
49069,Taiwan,TWN,2015,0.99432645521,0.220289678847,23557473.0,Asia
49328,Tajikistan,TJK,2015,0.998649192425,0.221083282024,8454019.0,Asia
49587,Tanzania,TZA,2015,0.966420884393,0.217000157512,51482638.0,Africa
49846,Thailand,THA,2015,0.979895081853,0.2204266767,68714519.0,Asia
50105,Timor,TLS,2015,0.949434464974,0.215903533929,1196294.0,Asia
50364,Togo,TGO,2015,0.963706962587,0.2162152222199999,7323162.0,Africa
50695,Tonga,TON,2015,0.971772223879,0.218183298866,100780.0,Oceania
50946,Trinidad and Tobago,TTO,2015,0.98726640058,0.2175234652829999,1370332.0,North America
51213,Tunisia,TUN,2015,1.09670459407,0.24406409615,11179951.0,Africa
51472,Turkey,TUR,2015,1.10561806598,0.24416489525,78529413.0,Asia
51731,Turkmenistan,TKM,2015,1.0173279353,0.223251521532,5565283.0,Asia
52318,Uganda,UGA,2015,0.96566074292,0.216800025628,38225447.0,Africa
52577,Ukraine,UKR,2015,1.02641266472,0.225319623785,44921636.0,Europe
52836,United Arab Emirates,ARE,2015,1.10262848235,0.243223599869,9262896.0,Asia
53095,United Kingdom,GBR,2015,0.849948954167,0.178573646191,65860149.0,Europe
53355,United States,USA,2015,0.973720369403,0.20474929091,320878312.0,North America
53615,United States Virgin Islands,VIR,2015,1.00105616267,0.2193814521339999,104950.0,North America
53724,Uruguay,URY,2015,0.934203783924,0.2023974728339999,3412013.0,South America
53983,Uzbekistan,UZB,2015,1.00420805499,0.2208133579149999,30929556.0,Asia
54242,Vanuatu,VUT,2015,0.94712720638,0.214652681037,271128.0,Oceania
54713,Venezuela,VEN,2015,1.02247897052,0.225503571198,30081827.0,South America
54972,Vietnam,VNM,2015,0.977823644609,0.219045790465,92677082.0,Asia
55758,Yemen,YEM,2015,1.05590215028,0.238244752168,26497881.0,Asia
56020,Zambia,ZMB,2015,0.961191743016,0.216277662873,15879370.0,Africa
56280,Zimbabwe,ZWE,2015,0.975531805393,0.217740630833,13814642.0,Africa
